Shawnee Big Book Group|Location is: Shawnee|2|20:00:00|21:00:00|111 N Kickapoo St, Shawnee, OK 74801
BIG BOOK STUDY|Location is: UNITY CENTER|1|20:00:00|21:00:00|1600 W BROADWAY, COLUMBIA, OK 65203
AS BILL SEES IT|Location is: UNITY CENTER|4|19:00:00|20:00:00|1600 W BROADWAY, COLUMBIA, OK 65203
GRATITUDE GROUP|Location is: UNITY CENTER|7|11:00:00|12:00:00|1600 W BROADWAY, COLUMBIA, OK 65203
BEGINNING MEETING|Location is: TRUMAN VA HOSPITAL|5|20:00:00|21:00:00|800 HOSPITAL DR, COLUMBIA, OK 65201
SOUTHSIDE CENTER|Location is: UNIVERSITY HOSPITAL|1|19:00:00|20:00:00|1 HOSPITAL DRIVE, COLUMBIA, OK 65212
CROSSROADS GROUP 3|Location is: CROSSROADS GROUP|7|10:00:00|11:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP|Location is: CROSSROADS GROUP|2|12:15:00|13:15:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP|Location is: CROSSROADS GROUP|5|12:15:00|13:15:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 5|Location is: CROSSROADS GROUP|1|13:00:00|14:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 4|Location is: CROSSROADS GROUP|7|15:00:00|16:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|2|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|3|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|4|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|5|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|6|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|7|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
CROSSROADS GROUP 2|Location is: CROSSROADS GROUP|1|19:00:00|20:00:00|103 N HOUSTON, EDGEWOOD, OK 77011
OUT OF THE ASHES|Location is: PHOENIX HOUSE|2|20:00:00|21:00:00|607 S 5TH STREET, COLUMBIA, OK 65201
OUT OF THE ASHES|Location is: PHOENIX HOUSE|6|20:00:00|21:00:00|607 S 5TH STREET, COLUMBIA, OK 65201
NEW BEGINNINGS|Location is: MCCAMBRIDGE CENTER|2|18:30:00|19:30:00|201 N GARTH, COLUMBIA, OK 65203
Baldwin Group|Location is: Baldwin Group|3|20:00:00|21:00:00|120 Clark Street, Baldwin, OK 72450
Baldwin Group|Location is: Baldwin Group|6|20:00:00|21:00:00|120 Clark Street, Baldwin, OK 72450
HAPPY HOUR|Location is: RUSSEL CHAPEL BASEMENT|7|19:30:00|20:30:00|108 E ASH, COLUMBIA, OK 65203
LAST CALL GROUP|Location is: RUSSEL CHAPEL BASEMENT|7|21:00:00|22:00:00|108 E ASH, COLUMBIA, OK 65203
CHOICES GROUP|Location is: HILLEL FOUNDATION|5|20:00:00|21:00:00|1107 UNIVERSITY AVE, COLUMBIA, OK 65201
Young People's Group|Location is: Columbia, MO|6|19:00:00|20:00:00|204 S 9th St, columbia, OK 65201
Young People's Group|Location is: Columbia, MO|5|19:30:00|20:30:00|204 S 9th St, columbia, OK 65201
FIRST PRESBYTERIAN CHURCH|Location is: FIRST PRESBYTERIAN CHURCH|1|19:00:00|20:00:00|FIRST AND HIGH STREET, STEELVILLE, OK 65565
Sunrise Sober @ Seven|Location is: First Christian Church|2|07:00:00|08:00:00|101 N. 10th St., columbia, OK 65201
A STEP FORWARD|Location is: STEPHENS VISITOR CENTER|1|09:00:00|10:00:00|1215 E BROADWAY, COLUMBIA, OK 65201
Green County Group|Location is: Griffin Memorial United Methodist Church|2|12:00:00|13:00:00|524 East Court Street, Paragould, OK 72450
Green County Group|Location is: Griffin Memorial United Methodist Church|3|12:00:00|13:00:00|524 East Court Street, Paragould, OK 72450
Green County Group 2|Location is: Griffin Memorial United Methodist Church|3|18:30:00|19:30:00|524 East Court Street, Paragould, OK 72450
Green County Group 2|Location is: Griffin Memorial United Methodist Church|6|18:30:00|19:30:00|524 East Court Street, Paragould, OK 72450
Green County Group 3|Location is: Griffin Memorial United Methodist Church|7|14:00:00|15:00:00|524 East Court Street, Paragould, OK 72450
Green County Group 3|Location is: Griffin Memorial United Methodist Church|1|14:00:00|15:00:00|524 East Court Street, Paragould, OK 72450
Green County Group|Location is: Griffin Memorial United Methodist Church|4|12:00:00|13:00:00|524 East Court Street, Paragould, OK 72450
Green County Group|Location is: Griffin Memorial United Methodist Church|5|12:00:00|13:00:00|524 East Court Street, Paragould, OK 72450
Green County Group|Location is: Griffin Memorial United Methodist Church|6|12:00:00|13:00:00|524 East Court Street, Paragould, OK 72450
Open Discussion|Location is: Northshore Group AA|2|18:30:00|19:30:00|236 Dell Dale St, Channelview, OK 77530
Ladies Meeting|Location is: Northshore Group AA|3|18:00:00|19:00:00|236 Dell Dale St, Channelview, OK 77530
Monday Open Discussion|Location is: Northshore Group AA|2|18:30:00|19:30:00|236 Dell Dale St, Channelview, OK 77530
AWARENESS GROUP|Location is: WILKES BLVD METHODIST CHURCH|3|19:30:00|20:30:00|702 WILKES BLVD, COLUMBIA, OK 65201
AWARENESS GROUP|Location is: WILKES BLVD METHODIST CHURCH|6|19:30:00|20:30:00|702 WILKES BLVD, COLUMBIA, OK 65201
COLUMBIA GROUP 5|Location is: OCAAT CLUB|1|10:00:00|11:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|1|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|1|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|2|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 2|Location is: OCAAT CLUB|2|17:30:00|18:30:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|2|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|3|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 2|Location is: OCAAT CLUB|3|17:30:00|18:30:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|3|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|4|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 2|Location is: OCAAT CLUB|4|17:30:00|18:30:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|4|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|5|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|5|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|6|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 2|Location is: OCAAT CLUB|6|17:30:00|18:30:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|6|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP|Location is: OCAAT CLUB|7|12:00:00|13:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 3|Location is: OCAAT CLUB|7|20:00:00|21:00:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
COLUMBIA GROUP 4|Location is: OCAAT CLUB|7|22:30:00|23:30:00|2400 E BUSINESS LOOP 70, COLUMBIA, OK 
MORE THAN SOUP GROUP|Location is: SALVATION ARMY HARBOR HOUSE|4|19:30:00|20:30:00|602 N ANN STREET, COLUMBIA, OK 65201
EMMANUEL UNITED METHODIST|Location is: EMMANUEL UNITED METHODIST|7|19:00:00|20:00:00|Missouri 49, Viburnum, OK 65566
ST PAULS LUTHERAN CHURCH|Location is: ST PAULS LUTHERAN CHURCH|2|12:00:00|13:00:00|730 FLEENOR, CUBA, OK 65453
ST PAULS LUTHERAN CHURCH|Location is: ST PAULS LUTHERAN CHURCH|4|12:00:00|13:00:00|730 FLEENOR, , MO  USA, OK 65453
Fellowship Group|Location is: Beaumont, TX|1|18:30:00|19:30:00|5290 N Caldwood Dr, Beaumont, OK 77707
Fellowship Group|Location is: Beaumont, TX|2|20:00:00|21:00:00|5290 N Caldwood Dr, Beaumont, OK 77707
Fellowship Group|Location is: Beaumont, TX|3|20:00:00|21:00:00|5290 N Caldwood Dr, Beaumont, OK 77707
Fellowship Group|Location is: Beaumont, TX|4|20:00:00|21:00:00|5290 N Caldwood Dr, Beaumont, OK 77707
Fellowship Group|Location is: Beaumont, TX|5|20:00:00|21:00:00|5290 N Caldwood Dr, Beaumont, OK 77707
Fellowship Group|Location is: Beaumont, TX|6|20:00:00|21:00:00|5290 N Caldwood Dr, Beaumont, OK 77707
Fellowship Group|Location is: Beaumont, TX|7|20:00:00|21:00:00|5290 N Caldwood Dr, Beaumont, OK 77707
Oberlin AA|Location is: Ambulance Barn|4|20:00:00|21:00:00|606 West Caldron, oberlin, OK 
canaan bog group|Location is: elementary school|3|20:00:00|21:00:00|, canaan, OK 
plantation group|Location is: st marks church|2|18:30:00|19:30:00|Lamesa Ave, Pasadena, OK 77506
Revitalized Group|Location is: City Hall Annex Bldg.|4|18:00:00|19:00:00|E Percy St, Indianola, OK 38751
Revitalized Group|Location is: City Hall Annex Bldg.|2|06:00:00|07:00:00|E Percy St, Indianola, OK 38751
BOWIE GRATITUDE GROUP|Location is: Holy Trinity Episcopal Church|4|20:30:00|21:30:00|Route 450 (west of 197), Bowie, OK 78148
Life on Lifes Terms|Location is: Fort Bend Club|4|19:00:00|20:00:00|4203 Avenue H, rosenberg, OK 77471
lamplighters|Location is: Missouri city|1|20:00:00|21:00:00|Fm road, missouri city, OK 77477
6 0clock group|Location is: Baytown, Texas|6|18:00:00|19:00:00|1020 Bowie St, Baytown, OK 77520
CATHOLIC CHURCH|Location is: CATHOLIC CHURCH|3|19:00:00|20:00:00|1ST AND JEFFERSON, OWENSVILLE, OK 65066
CATHOLIC CHURCH|Location is: CATHOLIC CHURCH|6|20:00:00|21:00:00|FIRST AND JEFFERSON, OWENSVILLE, OK 65066
Palmer Drug Abuse Program/Colonies North|Location is: Palmer Drug Abuse Program|3|10:00:00|11:00:00|10226 Ironside , san_antonio, OK 78230
THE NOONER|Location is: KRUEGER MEDICAL BUILDING|3|12:00:00|13:00:00|206 JEFFERSON, FULTON, OK 65251
Early Bird|Location is: Club 12|2|07:00:00|08:00:00|102 Thames Dr, San Antonio, OK 78216
Miracles in the Making|Location is: Miracles in the Making|6|21:00:00|22:00:00|Rotates, Rotates, OK 78244
FULTON GROUP|Location is: PRESBYTERIAN CHURCH|2|18:00:00|19:00:00|2 ST LOUIS ROAD, FULTON, OK 65251
FULTON GROUP|Location is: PRESBYTERIAN CHURCH|5|18:00:00|19:00:00|2 ST LOUIS ROAD, FULTON, OK 65251
FULTON GROUP|Location is: PRESBYTERIAN CHURCH|6|19:30:00|20:30:00|2 ST LOUIS ROAD, FULTON, OK 65251
FULTON GROUP|Location is: PRESBYTERIAN CHURCH|7|19:30:00|20:30:00|2 ST LOUIS ROAD, FULTON, OK 65251
Pearland Gratitude|Location is: First Presbyterian Church|5|20:00:00|21:00:00|2930 East Braodway, pearland, OK 77584
hope seekers|Location is: Central Church of Christ|4|19:00:00|20:00:00|6605 Broadway, Pearland, OK 77584
Marion Group|Location is: Marion Group|2|20:00:00|21:00:00|98 Cypress Street, Marion, OK 72364
Marion Group|Location is: Marion Group|4|20:00:00|21:00:00|98 Cypress Street, Marion, OK 72364
RULE 62|Location is: UNITED METHODIST CHURCH|2|19:00:00|20:00:00|1700 N ROUTE B, HALLSVILLE, OK 65255
Pearland Monday Night|Location is: New Life Lutheran Church|2|20:00:00|21:00:00|3521 E Orange St, Pearland, OK 77581
La Porte group|Location is: La Porte|1|20:00:00|21:00:00|2545 South Broadway St, la porte, OK 77571
West Memphis Group|Location is: West Memphis Group|2|12:00:00|13:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group 2|Location is: West Memphis Group|2|20:00:00|21:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group|Location is: West Memphis Group|3|12:00:00|13:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group|Location is: West Memphis Group|4|12:00:00|13:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group 2|Location is: West Memphis Group|4|20:00:00|21:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group|Location is: West Memphis Group|5|12:00:00|13:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group|Location is: West Memphis Group|6|12:00:00|13:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group 2|Location is: West Memphis Group|6|20:00:00|21:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group|Location is: West Memphis Group|7|12:00:00|13:00:00|1233 Park, West Memphis, OK 72301
West Memphis Group 3|Location is: West Memphis Group|7|22:00:00|23:00:00|1233 Park, West Memphis, OK 72301
Progress Group|Location is: First Methodist Church|3|20:00:00|21:00:00|215 N. Missouri Street, West Memphis, OK 72301
Progress Group|Location is: First Methodist Church|5|20:00:00|21:00:00|215 N. Missouri Street, West Memphis, OK 72301
Progress Group|Location is: First Methodist Church|1|20:00:00|21:00:00|215 N. Missouri Street, West Memphis, OK 72301
Daylight Group|Location is: Hastings, NE|6|12:00:00|13:00:00|521 S St Joseph Ave, Hastings, OK 68901
Daylight Group|Location is: Hastings, NE|5|12:00:00|13:00:00|521 S St Joseph Ave, Hastings, OK 68901
Daylight Group|Location is: Hastings, NE|4|12:00:00|13:00:00|521 S St Joseph Ave, Hastings, OK 68901
Daylight Group|Location is: Hastings, NE|3|12:00:00|13:00:00|521 S St Joseph Ave, Hastings, OK 68901
Daylight Group|Location is: Hastings, NE|2|12:00:00|13:00:00|521 S St Joseph Ave, Hastings, OK 68901
Pearland Gratitude|Location is: First Presbyterian Church|5|20:00:00|21:00:00|2930 E. Broadway, pearland, OK 77584
Thursday Night Gratitude|Location is: First Presbyterian Church|5|20:00:00|21:00:00|2930 E Broadway St, Pearland, OK 77581
Gratutude Meeting|Location is: First Presbyterian Church|5|20:00:00|21:00:00|2930 E Broadway St, Pearland, OK 77581
First to day(FOT)|Location is: San Antonio, Texas|1|07:00:00|08:00:00|5723 Kenwick St., san_antonio, OK 78238
Mid-County AA|Location is: Mid - County Building|1|20:00:00|21:00:00|908 Boston ave, nederland, OK 
Mid-County AA|Location is: Mid - County Building|2|20:00:00|21:00:00|908 Boston ave, nederland, OK 
Mid-County AA|Location is: Mid - County Building|3|20:00:00|21:00:00|908 Boston ave, nederland, OK 
Mid-County AA|Location is: Mid - County Building|4|08:00:00|09:00:00|908 Boston ave, nederland, OK 
Mid-County AA|Location is: Mid - County Building|5|20:00:00|21:00:00|908 Boston ave, nederland, OK 
Mid-County AA|Location is: Mid - County Building|6|08:00:00|09:00:00|908 Boston ave, nederland, OK 
Mid-County AA|Location is: Mid - County Building|7|20:00:00|21:00:00|908 Boston ave, nederland, OK 
Mid-County Group|Location is: 908 |5|08:08:00|09:08:00|908 Boston Ave., nederland, OK 77627
Promises Group|Location is: St. Andrews Episcopal Church|3|19:30:00|20:30:00|2535 E Broadway St, Pearland, OK 77581
orange group|Location is: Orange, Texas|2|12:00:00|13:00:00|1011 Western Ave, Orange, OK 77630
The Incognito Group  (TIG)|Location is: First Christian Church|3|19:00:00|20:00:00|E 8th St & Arcade Ave, Goodland, OK 67735
The Incognito Group  (TIG)|Location is: First Christian Church|6|19:00:00|20:00:00|E 8th St & Arcade Ave, Goodland, OK 67735
Goodland AA|Location is: 1113 Center Street|7|20:08:00|21:08:00|1113 Center Street, goodland, OK 67735
Goodland AA|Location is: 1113 Center Street|4|13:08:00|14:08:00|1113 Center Street, goodland, OK 67735
ANYTHINGS POSSIBLE|Location is: RIVERVIEW PSYCHIATRIC CLINIC|2|18:00:00|19:00:00|250 ARSENAL STREET ROUTE NINE, AUGUSTA, OK 
CHAPTER TWO GROUP|Location is: RIVERVIEW PSYCHIATRIC CLINIC|4|18:00:00|19:00:00|250 ARSENAL STREET ROUTE NINE, AUGUSTA, OK 
No Name|Location is: Comm. Ctr.|6|12:00:00|13:00:00|9 E. Main St., Westboro, OK 64498
Little Books|Location is: Comm. Ctr.|7|19:30:00|20:30:00|9 E. Main, Westboro, OK 64498
No Name|Location is: Comm. Ctr.|3|12:00:00|13:00:00|9 E. Main St., Westboro, OK 64498
Get Well Slowly|Location is: Community Ctr.|1|19:30:00|20:30:00|E. Main, Westboro, OK 64498
Forge|Location is: Community Hse.|4|20:00:00|21:00:00|E. Main St., Westboro, OK 64498
Friendsd of Bill|Location is: Port Arthur, Tx|3|19:30:00|20:30:00|4600 Jimmy Johnson Blvd., port_arthur, OK 77642
Easy Does It|Location is: Good Shepard Lutheran Church|5|20:00:00|21:00:00|183 West Main St., Westboro, OK 64498
National Grid|Location is: National Grid|1|11:00:00|12:00:00|25 Research Dr., Westboro, OK 
Brimstone Sulphur Group|Location is: Parkview Baptist Church|1|18:00:00|19:00:00|1623 Picard Road, sulphur, OK 70663
Up The Street Club|Location is: Up The Street Club|1|12:00:00|13:00:00|520 West NASA Road 1 Webster, TX, webster, OK 77598
This Side of the Lake|Location is: Nasa Rd. 1|4|12:00:00|13:00:00|Webster, Webster, OK 77598
ST PAULS UCC CHURCH|Location is: ST PAULS UCC CHURCH|1|16:00:00|17:00:00|512 S MAIN, GERALD, OK 63037
FIRST PRESBYTERIAN CHURCH|Location is: FIRST PRESBYTERIAN CHURCH|2|20:00:00|21:00:00|SPRINGFIELD AND CUMBERLAN, SULLIVAN, OK 63080
FIRST PRESBYTERIAN CHURCH|Location is: FIRST PRESBYTERIAN CHURCH|5|20:00:00|21:00:00|SPRINGFIELD AND CUMBERLAN, , MO  USA, OK 63080
Witherspoon Group|Location is: Witherspoon Presb Ch|5|20:00:00|21:00:00|Witherspoon & Quarry Sts, Trenton, OK 64683
COATES STREET STUDY|Location is: COATES ST PRESBYTERIAN CHURCH|3|19:00:00|20:00:00|601 W COATES ST, MOBERLY, OK 65270
SECOND CHANCE GROUP|Location is: SECOND CHANCE GROUP|4|19:00:00|20:00:00|1023 HIGHWAY 22 EAST, CENTRALIA, OK 65240
SECOND CHANCE GROUP|Location is: SECOND CHANCE GROUP|7|18:00:00|19:00:00|1023 HIGHWAY 22 EAST, CENTRALIA, OK 65240
MOBERLY GROUP|Location is: FIRST CHRISTIAN CHURCH|5|19:00:00|20:00:00|300 E COATES STREET, MOBERLY, OK 65270
MOBERLY GROUP|Location is: FIRST CHRISTIAN CHURCH|7|19:00:00|20:00:00|300 E COATES STREET, MOBERLY, OK 65270
POTOSI SOUTH BAPTIST CHURCH|Location is: POTOSI SOUTH BAPTIST CHURCH|3|19:00:00|20:00:00|HWY 8, POTOSI, OK 63664
POTOSI SOUTH BAPTIST CHURCH|Location is: POTOSI SOUTH BAPTIST CHURCH|7|20:00:00|21:00:00|HWY 8, POTOSI, OK 63664
THE GREAT REALITY|Location is: DIANE ST. |1|20:00:00|21:00:00|MEMPHIS TN., memphis, OK 
AUXVASSE MEETING|Location is: GRAND PRAIRIE BAPTIST CHURCH|2|20:00:00|21:00:00|MAIN AND HARRISON ST, AUXVASSE, OK 65231
AUXVASSE MEETING|Location is: GRAND PRAIRIE BAPTIST CHURCH|6|19:00:00|20:00:00|MAIN AND HARRISON ST, AUXVASSE, OK 65231
How It Works|Location is: Whitney Place|4|20:00:00|21:00:00|238 W. Main St., Northboro, OK 51647
How It Works|Location is: How It Works|4|20:00:00|21:00:00|Whitney Place, Rec. Rm., 238 W. Main St., Northboro, OK 51647
MOBERLY GROUP|Location is: ALLENDALE COMMUNITY CENTER|1|19:00:00|20:00:00|23 KEHOE AVE, MOBERLY, OK 65270
MOBERLY GROUP|Location is: ALLENDALE COMMUNITY CENTER|2|20:00:00|21:00:00|23 KEHOE AVE, MOBERLY, OK 65270
MOBERLY GROUP|Location is: ALLENDALE COMMUNITY CENTER|3|19:00:00|20:00:00|23 KEHOE AVE, MOBERLY, OK 65270
MOBERLY GROUP|Location is: ALLENDALE COMMUNITY CENTER|4|20:00:00|21:00:00|23 KEHOE AVE, MOBERLY, OK 65270
MOBERLY GROUP|Location is: ALLENDALE COMMUNITY CENTER|6|20:00:00|21:00:00|23 KEHOE AVE, MOBERLY, OK 65270
Good For Nothing|Location is: Dickinson|4|20:00:00|21:00:00|Farm-to-Market 1266, Dickinson, OK 77539
Good For Nothing|Location is: Dickinson|5|20:00:00|21:00:00|Farm-to-Market 1266, Dickinson, OK 77539
Sunday Night Grapevine|Location is: St. Matthews Church|1|19:30:00|20:30:00|24th & Sewell, lincoln, OK 68502
The Fireside Group|Location is: Antlers, Enter on South Side|7|19:30:00|20:30:00|2501 South Street, Lincoln, OK 
frayser,group|Location is: frayser,tn|2|11:30:00|12:30:00|3751 Felts Station Rd, Memphis, OK 38127
Steps We Take|Location is: Calvary United Methodist Church|4|07:30:00|08:30:00|1610 S 11th , lincoln, OK 68502
Steps We Take|Location is: Calvary United Methodist Church|4|19:30:00|20:30:00|1610 S 11th , lincoln, OK 68502
St. Anne's Ch.|Location is: St. Anne's Ch.|4|20:00:00|21:00:00|Rte. 126, Lincoln, OK 
Porch Group|Location is: Christ United Methodist Church|4|20:00:00|21:00:00|4530 A Street, Lincoln, OK 68510
ca  inside job|Location is: lincoln|3|19:00:00|20:00:00|1301 f st, lincoln, OK 68508
LESLIE UNITED METHODIST CHURCH|Location is: LESLIE UNITED METHODIST CHURCH|5|20:00:00|21:00:00|HWY 50, LESLIE, OK 63056
Blytheville Group|Location is: House Alamo Club|2|12:00:00|13:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 2|Location is: House Alamo Club|2|20:00:00|21:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group|Location is: House Alamo Club|3|12:00:00|13:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 2|Location is: House Alamo Club|3|20:00:00|21:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group|Location is: House Alamo Club|4|12:00:00|13:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 2|Location is: House Alamo Club|4|20:00:00|21:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group|Location is: House Alamo Club|5|12:00:00|13:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 2|Location is: House Alamo Club|5|20:00:00|21:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group|Location is: House Alamo Club|6|12:00:00|13:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 2|Location is: House Alamo Club|6|20:00:00|21:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group|Location is: House Alamo Club|7|12:00:00|13:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 4|Location is: House Alamo Club|7|18:00:00|19:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 5|Location is: House Alamo Club|1|13:00:00|14:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 2|Location is: House Alamo Club|1|20:00:00|21:00:00|218 N. 1st, Blytheville, OK 72315
Blytheville Group 3|Location is: House Alamo Club|4|17:30:00|18:30:00|218 N. 1st, Blytheville, OK 72315
Saturday Morning Men&#39;s|Location is: Cornhusker Place Loft|7|09:30:00|10:30:00|721 &#34;K&#34; Street, lincoln, OK 68508
Morning Hope|Location is: Cornhusker Place Detox|1|09:00:00|10:00:00|721 K Street, Lincoln, OK 68508
Vicksburg Group|Location is: Vicksburg|1|10:30:00|11:30:00|End of Dabney Ave on the left, Vicksburg, OK 39180
Vicksburg Group|Location is: Vicksburg|2|12:00:00|13:00:00|End of Dabney Ave on the left, Vicksburg, OK 39180
Vicksburg Group|Location is: Vicksburg|3|12:00:00|13:00:00|End of Dabney Ave on the left, Vicksburg, OK 39180
Vicksburg Group|Location is: Vicksburg|4|12:00:00|13:00:00|End of Dabney Ave on the left, Vicksburg, OK 39180
Vicksburg Group|Location is: Vicksburg|5|12:00:00|13:00:00|End of Dabney Ave on the left, Vicksburg, OK 39180
Vicksburg Group|Location is: Vicksburg|6|22:00:00|23:00:00|End of Dabney Ave on the left, Vicksburg, OK 39180
Vicksburg Group|Location is: Vicksburg|7|19:30:00|20:30:00|End of Dabney Ave on the left, Vicksburg, OK 39180
By the Book Men&#39;s Meeting|Location is: The Recovery Center|6|19:15:00|20:15:00|3200 &#34;O&#34; Street, lincoln, OK 68510
First Things First 2|Location is: First Things First|4|null|N/A|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First|Location is: First Things First|4|14:00:00|15:00:00|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First 2|Location is: First Things First|3|null|N/A|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First|Location is: First Things First|3|14:00:00|15:00:00|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First 2|Location is: First Things First|5|null|N/A|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First|Location is: First Things First|5|14:00:00|15:00:00|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First 2|Location is: First Things First|7|null|N/A|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First 2|Location is: First Things First|2|null|N/A|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First|Location is: First Things First|2|14:00:00|15:00:00|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First 2|Location is: First Things First|6|null|N/A|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
First Things First|Location is: First Things First|6|14:00:00|15:00:00|7100 W. Mississippi Ave (Ch), Lakewood, OK 39180
Saturday Morning Mens|Location is: Cornhusker Place|7|09:00:00|10:00:00|N 8th St, Lincoln, OK 68501
Early Birds Too|Location is: 2748 S Street, Room 2A, West side of BLDG|2|08:15:00|09:15:00|, , OK 
Early Birds Too|Location is: 2748 S Street, Room 2A, West side of BLDG|3|08:15:00|09:15:00|, , OK 
Early Birds Too|Location is: 2748 S Street, Room 2A, West side of BLDG|4|08:15:00|09:15:00|, , OK 
Early Birds Too|Location is: 2748 S Street, Room 2A, West side of BLDG|5|08:15:00|09:15:00|, , OK 
Tuesday Noon|Location is: The Meeting Place, Room 1A|3|12:00:00|13:00:00|, , OK 
Early Birds Too|Location is: 2748 S Street, Room 2A, West side of BLDG|6|08:15:00|09:15:00|, , OK 
SOUTH CITY GROUP|Location is: ST. MICHAELS EPISCOPAL CHURCH|2|18:00:00|19:00:00|, , OK 
South City Group|Location is: ST. Michael`s Episcopal Church|2|18:00:00|19:00:00|, , OK 
